ann_id,image_id,file_name,orientation,face_visible,num_keypoints,area,bbox_h,gt_shoulder_sign,pose_model,box_source,detector,n_person_det,top1_score,top1_iou,best_iou,best_rank,pose_oks_raw,pose_oks_corrected,pose_pck02_corrected,pose_n_scored,pose_chirality_swapped,pose_chirality_margin,pose_n_chir,pose_pred_shoulder_sign,pose_conf_mean
183349,7281,000000007281.jpg,FRONT,3,15,4698.5,166.4,-1,body7_official,gt_box,gt_box,,,1.0,1.0,0,0.9175984456696481,0.9175984456696481,1.0,13,0,-0.6268575580302963,8,-1,0.817812442779541
183349,7281,000000007281.jpg,FRONT,3,15,4698.5,166.4,-1,body7_official,rtmdet_ins_tiny,rtmdet_ins_tiny,38,0.6852,0.5773,0.9067,1,0.9227897917887783,0.9227897917887783,1.0,13,0,-0.624185148476314,8,-1,0.7639575004577637
183349,7281,000000007281.jpg,FRONT,3,15,4698.5,166.4,-1,body7_self,gt_box,gt_box,,,1.0,1.0,0,0.9175984456696481,0.9175984456696481,1.0,13,0,-0.6268575580302963,8,-1,0.8178125023841858
183349,7281,000000007281.jpg,FRONT,3,15,4698.5,166.4,-1,body7_self,rtmdet_ins_tiny,rtmdet_ins_tiny,38,0.6852,0.5773,0.9067,1,0.9227897917887783,0.9227897917887783,1.0,13,0,-0.624185148476314,8,-1,0.7639575688277974
183349,7281,000000007281.jpg,FRONT,3,15,4698.5,166.4,-1,aic_coco_self,gt_box,gt_box,,,1.0,1.0,0,0.9291310338135849,0.9291310338135849,1.0,13,0,-0.6227687639615255,8,-1,0.8697676974184373
183349,7281,000000007281.jpg,FRONT,3,15,4698.5,166.4,-1,aic_coco_self,rtmdet_ins_tiny,rtmdet_ins_tiny,38,0.6852,0.5773,0.9067,1,0.9475711803236139,0.9475711803236139,1.0,13,0,-0.6275493825543236,8,-1,0.8231342434883118
183598,488251,000000488251.jpg,FRONT,3,13,45440.1,327.0,-1,body7_official,gt_box,gt_box,,,1.0,1.0,0,0.954175640949498,0.954175640949498,1.0,13,0,-0.6571294397461944,8,-1,0.7479859432753395
183598,488251,000000488251.jpg,FRONT,3,13,45440.1,327.0,-1,body7_official,rtmdet_ins_tiny,rtmdet_ins_tiny,24,0.8559,0.9325,0.9325,0,0.9575294614992327,0.9575294614992327,1.0,13,0,-0.660922313392431,8,-1,0.743055943180533
183598,488251,000000488251.jpg,FRONT,3,13,45440.1,327.0,-1,body7_self,gt_box,gt_box,,,1.0,1.0,0,0.954175640949498,0.954175640949498,1.0,13,0,-0.6571294397461944,8,-1,0.7479859853492064
183598,488251,000000488251.jpg,FRONT,3,13,45440.1,327.0,-1,body7_self,rtmdet_ins_tiny,rtmdet_ins_tiny,24,0.8559,0.9325,0.9325,0,0.9575294614992327,0.9575294614992327,1.0,13,0,-0.660922313392431,8,-1,0.7430559992790222
183598,488251,000000488251.jpg,FRONT,3,13,45440.1,327.0,-1,aic_coco_self,gt_box,gt_box,,,1.0,1.0,0,0.9656284593432546,0.9656284593432546,1.0,13,0,-0.6661411165088251,8,-1,0.7430887099574593
183598,488251,000000488251.jpg,FRONT,3,13,45440.1,327.0,-1,aic_coco_self,rtmdet_ins_tiny,rtmdet_ins_tiny,24,0.8559,0.9325,0.9325,0,0.9658266660983952,0.9658266660983952,1.0,13,0,-0.6691484876190741,8,-1,0.732435858424972
183910,494188,000000494188.jpg,FRONT,3,16,13740.4,259.0,-1,body7_official,gt_box,gt_box,,,1.0,1.0,0,0.9745398592778242,0.9745398592778242,1.0,16,0,-0.3238816476449115,12,-1,0.8772750041064095
183910,494188,000000494188.jpg,FRONT,3,16,13740.4,259.0,-1,body7_official,rtmdet_ins_tiny,rtmdet_ins_tiny,27,0.8876,0.9416,0.9416,0,0.9732173730243274,0.9732173730243274,1.0,16,0,-0.3303236220479646,12,-1,0.8874517538968254
183910,494188,000000494188.jpg,FRONT,3,16,13740.4,259.0,-1,body7_self,gt_box,gt_box,,,1.0,1.0,0,0.9745398592778242,0.9745398592778242,1.0,16,0,-0.3238816476449115,12,-1,0.877274891909431
183910,494188,000000494188.jpg,FRONT,3,16,13740.4,259.0,-1,body7_self,rtmdet_ins_tiny,rtmdet_ins_tiny,27,0.8876,0.9416,0.9416,0,0.9732173730243274,0.9732173730243274,1.0,16,0,-0.3303236220479646,12,-1,0.8874517854522256
183910,494188,000000494188.jpg,FRONT,3,16,13740.4,259.0,-1,aic_coco_self,gt_box,gt_box,,,1.0,1.0,0,0.979773621128715,0.979773621128715,1.0,16,0,-0.3298201475953614,12,-1,0.9150858977261711
183910,494188,000000494188.jpg,FRONT,3,16,13740.4,259.0,-1,aic_coco_self,rtmdet_ins_tiny,rtmdet_ins_tiny,27,0.8876,0.9416,0.9416,0,0.9695238691066218,0.9695238691066218,1.0,16,0,-0.32937283798770534,12,-1,0.9114883121322183
184316,132408,000000132408.jpg,FRONT,3,17,5076.8,143.2,-1,body7_official,gt_box,gt_box,,,1.0,1.0,0,0.935856569347463,0.935856569347463,1.0,16,0,-0.4761806491096513,10,-1,0.8695236409411711
184316,132408,000000132408.jpg,FRONT,3,17,5076.8,143.2,-1,body7_official,rtmdet_ins_tiny,rtmdet_ins_tiny,18,0.8704,0.9471,0.9471,0,0.9556264567658137,0.9556264567658137,1.0,16,0,-0.48094603201566566,10,-1,0.8762664935168099
184316,132408,000000132408.jpg,FRONT,3,17,5076.8,143.2,-1,body7_self,gt_box,gt_box,,,1.0,1.0,0,0.935856569347463,0.935856569347463,1.0,16,0,-0.4761806491096513,10,-1,0.8695236514596378
184316,132408,000000132408.jpg,FRONT,3,17,5076.8,143.2,-1,body7_self,rtmdet_ins_tiny,rtmdet_ins_tiny,18,0.8704,0.9471,0.9471,0,0.9556264567658137,0.9556264567658137,1.0,16,0,-0.48094603201566566,10,-1,0.8762665320845211
184316,132408,000000132408.jpg,FRONT,3,17,5076.8,143.2,-1,aic_coco_self,gt_box,gt_box,,,1.0,1.0,0,0.9690016385216809,0.9690016385216809,1.0,16,0,-0.4800454212036628,10,-1,0.8721559924237868
184316,132408,000000132408.jpg,FRONT,3,17,5076.8,143.2,-1,aic_coco_self,rtmdet_ins_tiny,rtmdet_ins_tiny,18,0.8704,0.9471,0.9471,0,0.9808002003656706,0.9808002003656706,1.0,16,0,-0.48362263341989076,10,-1,0.8688111550667706
185430,458223,000000458223.jpg,REAR,0,13,4569.5,143.2,1,body7_official,gt_box,gt_box,,,1.0,1.0,0,0.9732716189999002,0.9732716189999002,1.0,12,0,-0.36267376194566125,10,1,0.7712940328261432
185430,458223,000000458223.jpg,REAR,0,13,4569.5,143.2,1,body7_official,rtmdet_ins_tiny,rtmdet_ins_tiny,11,0.8077,0.9104,0.9104,0,0.9682023048132492,0.9682023048132492,1.0,12,0,-0.3649465817373358,10,1,0.802364847239326
185430,458223,000000458223.jpg,REAR,0,13,4569.5,143.2,1,body7_self,gt_box,gt_box,,,1.0,1.0,0,0.9732716189999002,0.9732716189999002,1.0,12,0,-0.36267376194566125,10,1,0.7712940784061656
185430,458223,000000458223.jpg,REAR,0,13,4569.5,143.2,1,body7_self,rtmdet_ins_tiny,rtmdet_ins_tiny,11,0.8077,0.9104,0.9104,0,0.9682023048132492,0.9682023048132492,1.0,12,0,-0.3649465817373358,10,1,0.8023648156839258
185430,458223,000000458223.jpg,REAR,0,13,4569.5,143.2,1,aic_coco_self,gt_box,gt_box,,,1.0,1.0,0,0.9677017268049332,0.9677017268049332,1.0,12,0,-0.36532938400099746,10,1,0.7705218266038334
185430,458223,000000458223.jpg,REAR,0,13,4569.5,143.2,1,aic_coco_self,rtmdet_ins_tiny,rtmdet_ins_tiny,11,0.8077,0.9104,0.9104,0,0.9639733524513825,0.9639733524513825,1.0,12,0,-0.3653788774057625,10,1,0.7921485725571128
186421,506656,000000506656.jpg,OBLIQUE,2,15,9947.1,242.7,-1,body7_official,gt_box,gt_box,,,1.0,1.0,0,0.9599547825622408,0.9599547825622408,1.0,15,0,-0.04396890048205618,12,-1,0.8028760832898757
186421,506656,000000506656.jpg,OBLIQUE,2,15,9947.1,242.7,-1,body7_official,rtmdet_ins_tiny,rtmdet_ins_tiny,28,0.8341,0.8684,0.8684,0,0.9506519062245782,0.9506519062245782,1.0,15,0,-0.047279202735103096,12,-1,0.8364894705660203
186421,506656,000000506656.jpg,OBLIQUE,2,15,9947.1,242.7,-1,body7_self,gt_box,gt_box,,,1.0,1.0,0,0.9599547825622408,0.9599547825622408,1.0,15,0,-0.04396890048205618,12,-1,0.8028761674376095
186421,506656,000000506656.jpg,OBLIQUE,2,15,9947.1,242.7,-1,body7_self,rtmdet_ins_tiny,rtmdet_ins_tiny,28,0.8341,0.8684,0.8684,0,0.9506519062245782,0.9506519062245782,1.0,15,0,-0.047279202735103096,12,-1,0.8364894775783315
186421,506656,000000506656.jpg,OBLIQUE,2,15,9947.1,242.7,-1,aic_coco_self,gt_box,gt_box,,,1.0,1.0,0,0.970184240274716,0.970184240274716,1.0,15,0,-0.05381015979002507,12,-1,0.8197721207843107
186421,506656,000000506656.jpg,OBLIQUE,2,15,9947.1,242.7,-1,aic_coco_self,rtmdet_ins_tiny,rtmdet_ins_tiny,28,0.8341,0.8684,0.8684,0,0.9701344741897484,0.9701344741897484,1.0,15,0,-0.05183923024265956,12,-1,0.8281916485113257
186786,64868,000000064868.jpg,OBLIQUE,2,15,46015.7,322.8,-1,body7_official,gt_box,gt_box,,,1.0,1.0,0,0.9484734762005272,0.9484734762005272,1.0,14,0,-0.2847363629310338,10,-1,0.78941551026176
186786,64868,000000064868.jpg,OBLIQUE,2,15,46015.7,322.8,-1,body7_official,rtmdet_ins_tiny,rtmdet_ins_tiny,7,0.7186,0.7967,0.7967,0,0.9499811267867615,0.9499811267867615,1.0,14,0,-0.2814475649461213,10,-1,0.7967504508355084
186786,64868,000000064868.jpg,OBLIQUE,2,15,46015.7,322.8,-1,body7_self,gt_box,gt_box,,,1.0,1.0,0,0.9484734762005272,0.9484734762005272,1.0,14,0,-0.2847363629310338,10,-1,0.7894155277925379
186786,64868,000000064868.jpg,OBLIQUE,2,15,46015.7,322.8,-1,body7_self,rtmdet_ins_tiny,rtmdet_ins_tiny,7,0.7186,0.7967,0.7967,0,0.9499811267867615,0.9499811267867615,1.0,14,0,-0.2814475649461213,10,-1,0.7967503491569968
186786,64868,000000064868.jpg,OBLIQUE,2,15,46015.7,322.8,-1,aic_coco_self,gt_box,gt_box,,,1.0,1.0,0,0.973829693368102,0.973829693368102,1.0,14,0,-0.29047873551656217,10,-1,0.7764179566327263
186786,64868,000000064868.jpg,OBLIQUE,2,15,46015.7,322.8,-1,aic_coco_self,rtmdet_ins_tiny,rtmdet_ins_tiny,7,0.7186,0.7967,0.7967,0,0.9595863434203424,0.9595863434203424,1.0,14,0,-0.29165157289163485,10,-1,0.7580813730464262
187457,23126,000000023126.jpg,FRONT,3,16,19992.3,334.1,-1,body7_official,gt_box,gt_box,,,1.0,1.0,0,0.9682187325790472,0.9682187325790472,1.0,16,0,-0.27734761112530554,12,-1,0.8680167759166044
